run_combo,n_models,blend_mode,temperature,weights,oof_macro_f1,submission_fp
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0375, 'baseline_convnext_tiny_img320_20260328_233846': 0.9201, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0424}",0.9128066615365213,7ddfdf70a250c96b9b61b31a0b22f81a
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.055, 'baseline_convnext_tiny_img320_20260328_233846': 0.9026, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0424}",0.9128066615365213,7ddfdf70a250c96b9b61b31a0b22f81a
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0375, 'baseline_convnext_tiny_img320_20260328_233846': 0.9201, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0424}",0.9128066615365213,7ddfdf70a250c96b9b61b31a0b22f81a
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3635, 'baseline_convnext_tiny_img320_20260328_233846': 0.0224, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.6141}",0.9127870400257058,63c0a24cae65f661ad46515514d97b6c
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.3635, 'baseline_convnext_tiny_img320_20260328_233846': 0.0224, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.6141}",0.9127870400257058,63c0a24cae65f661ad46515514d97b6c
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2, 'baseline_convnext_tiny_img320_20260328_233846': 0.7, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1}",0.9127610640764697,dbf2c726dd92fcc1e607eb61619e2336
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2, 'baseline_convnext_tiny_img320_20260328_233846': 0.7, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1}",0.9127610640764697,dbf2c726dd92fcc1e607eb61619e2336
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.2, 'baseline_convnext_tiny_img320_20260328_233846': 0.7, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1}",0.9127610640764697,62c844671fe56f77d11e29de4cd2f877
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0969, 'baseline_convnext_tiny_img320_20260328_233846': 0.539, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.3641}",0.9127491512302628,2c54e2d07c69fc5b359138f78cdb21e0
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0969, 'baseline_convnext_tiny_img320_20260328_233846': 0.539, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.3641}",0.9127491512302628,2c54e2d07c69fc5b359138f78cdb21e0
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0969, 'baseline_convnext_tiny_img320_20260328_233846': 0.539, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.3641}",0.9127491512302628,2c54e2d07c69fc5b359138f78cdb21e0
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1, 'baseline_convnext_tiny_img320_20260328_233846': 0.7, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2}",0.912743244235504,0494ca6d93262aae2afd75d75eb731d5
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1, 'baseline_convnext_tiny_img320_20260328_233846': 0.7, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2}",0.912743244235504,0494ca6d93262aae2afd75d75eb731d5
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,geom,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1, 'baseline_convnext_tiny_img320_20260328_233846': 0.7, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2}",0.912743244235504,0494ca6d93262aae2afd75d75eb731d5
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1238, 'baseline_convnext_tiny_img320_20260328_233846': 0.8762}",0.9127217770155741,7ddfdf70a250c96b9b61b31a0b22f81a
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1277, 'baseline_convnext_tiny_img320_20260328_233846': 0.8723}",0.9127217770155741,7ddfdf70a250c96b9b61b31a0b22f81a
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1238, 'baseline_convnext_tiny_img320_20260328_233846': 0.8762}",0.9127217770155741,7ddfdf70a250c96b9b61b31a0b22f81a
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1342, 'baseline_convnext_tiny_img320_20260328_233846': 0.8658}",0.9127217770155741,7ddfdf70a250c96b9b61b31a0b22f81a
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1307, 'baseline_convnext_tiny_img320_20260328_233846': 0.8693}",0.9127217770155741,7ddfdf70a250c96b9b61b31a0b22f81a
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1307, 'baseline_convnext_tiny_img320_20260328_233846': 0.8693}",0.9127217770155741,7ddfdf70a250c96b9b61b31a0b22f81a
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1277, 'baseline_convnext_tiny_img320_20260328_233846': 0.8723}",0.9127217770155741,7ddfdf70a250c96b9b61b31a0b22f81a
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1277, 'baseline_convnext_tiny_img320_20260328_233846': 0.8723}",0.9127217770155741,7ddfdf70a250c96b9b61b31a0b22f81a
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5038, 'baseline_convnext_tiny_img320_20260328_233846': 0.4962}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5, 'baseline_convnext_tiny_img320_20260328_233846': 0.5, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5004, 'baseline_convnext_tiny_img320_20260328_233846': 0.4996}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5004, 'baseline_convnext_tiny_img320_20260328_233846': 0.4996}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5069, 'baseline_convnext_tiny_img320_20260328_233846': 0.4931}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5051, 'baseline_convnext_tiny_img320_20260328_233846': 0.4949}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5149, 'baseline_convnext_tiny_img320_20260328_233846': 0.4851}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5144, 'baseline_convnext_tiny_img320_20260328_233846': 0.4856}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5051, 'baseline_convnext_tiny_img320_20260328_233846': 0.4949}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5067, 'baseline_convnext_tiny_img320_20260328_233846': 0.4933}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5069, 'baseline_convnext_tiny_img320_20260328_233846': 0.4931}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4983, 'baseline_convnext_tiny_img320_20260328_233846': 0.5017}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5, 'baseline_convnext_tiny_img320_20260328_233846': 0.5}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4983, 'baseline_convnext_tiny_img320_20260328_233846': 0.5017}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5144, 'baseline_convnext_tiny_img320_20260328_233846': 0.4856}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5069, 'baseline_convnext_tiny_img320_20260328_233846': 0.4931}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5, 'baseline_convnext_tiny_img320_20260328_233846': 0.5}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4909, 'baseline_convnext_tiny_img320_20260328_233846': 0.5091}",0.9127041531453429,55126c8e7c611f9a6fb7517bf39c44a7
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5067, 'baseline_convnext_tiny_img320_20260328_233846': 0.4933}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5, 'baseline_convnext_tiny_img320_20260328_233846': 0.5, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5051, 'baseline_convnext_tiny_img320_20260328_233846': 0.4949}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5149, 'baseline_convnext_tiny_img320_20260328_233846': 0.4851}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5067, 'baseline_convnext_tiny_img320_20260328_233846': 0.4933}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5038, 'baseline_convnext_tiny_img320_20260328_233846': 0.4962}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5, 'baseline_convnext_tiny_img320_20260328_233846': 0.5, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5004, 'baseline_convnext_tiny_img320_20260328_233846': 0.4996}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.4983, 'baseline_convnext_tiny_img320_20260328_233846': 0.5017}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5038, 'baseline_convnext_tiny_img320_20260328_233846': 0.4962}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5, 'baseline_convnext_tiny_img320_20260328_233846': 0.5}",0.9127041531453429,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5149, 'baseline_convnext_tiny_img320_20260328_233846': 0.4851}",0.9126990480362144,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5175, 'baseline_convnext_tiny_img320_20260328_233846': 0.4825}",0.9126990480362144,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5175, 'baseline_convnext_tiny_img320_20260328_233846': 0.4825}",0.9126990480362144,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5175, 'baseline_convnext_tiny_img320_20260328_233846': 0.4825}",0.9126990480362144,fad3d045380706976647d6b5d9441977
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846,2,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.5144, 'baseline_convnext_tiny_img320_20260328_233846': 0.4856}",0.9126990480362144,fad3d045380706976647d6b5d9441977
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.9673, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0327}",0.9126977926119807,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.9564, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0436}",0.9126977926119807,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.9673, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0327}",0.9126977926119807,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.9565, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0435}",0.9126977926119807,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.9565, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0435}",0.9126977926119807,a3daab2f0949e5ad1f3a561e89591585
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.9564, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.0436}",0.9126977926119807,a3daab2f0949e5ad1f3a561e89591585
